Country Code,Country Name,Region,IncomeGroup,Year,Imports of goods and services (% of GDP),Exports of goods and services (% of GDP),"Foreign direct investment, net inflows (BoP, current US$)",GDP (current US$),GDP per capita (current US$),Gross savings (% of GDP),"Inflation, consumer prices (annual %)","Total reserves (includes gold, current US$)","Unemployment, total (% of total labor force) (modeled ILO estimate)",GDP growth (annual %)
ARB,Arab World,,,2017,39.33929519,41.99694447,30134170487.0,2598090000000.0,6132.428354,28.29627245,1.966825578,,10.9199205489869,1.05633263763067
ARB,Arab World,,,2018,37.72515284,45.94006338,34280584721.0,2800430000000.0,6474.29534,31.97920072,2.45814158,,10.5833398795491,2.38392478441645
ARB,Arab World,,,2019,38.56291182,44.18185096,38691054584.0,2818360000000.0,6384.066321,30.16254794,1.091848027,,10.1651582677219,1.25430758351301
ARB,Arab World,,,2020,36.81156411,37.4819138,37083545984.0,2491180000000.0,5545.455246,22.24795547,1.777407838,,11.3483704922958,-4.79457340975746
ARB,Arab World,,,2021,,,54104486022.0,2862990000000.0,6271.319001,,3.423629476,,11.0236934412027,3.67056825885206
ARE,United Arab Emirates,Middle East & North Africa,High income,2000,,,-506329999.9,104337000000.0,31855.5006,,,13631620189.1667,2.25,10.8527042125986
ARE,United Arab Emirates,Middle East & North Africa,High income,2001,40.7053546,49.15922533,1183840000.0,103312000000.0,29909.00943,,,14256130113.4802,2.50099992752075,1.3990850303263
ARE,United Arab Emirates,Middle East & North Africa,High income,2002,43.56831143,49.50334738,95299999.9,109816000000.0,30221.967,,,15355431325.3937,2.65400004386902,2.43345681036156
ARE,United Arab Emirates,Middle East & North Africa,High income,2003,46.37697028,55.92319922,4255956433.0,124346000000.0,32607.37293,,,15087811903.6616,2.75099992752075,8.80054081486432
ARE,United Arab Emirates,Middle East & North Africa,High income,2004,53.05488271,63.56772981,10003500000.0,147824000000.0,37017.73637,,,18529923697.6481,2.90400004386902,9.56643663716162
ARE,United Arab Emirates,Middle East & North Africa,High income,2005,51.96756025,67.58531139,10899931926.0,180617000000.0,42190.55438,,,21010295842.2662,3.11999988555908,4.85514119630905
ARE,United Arab Emirates,Middle East & North Africa,High income,2006,50.84287191,68.62779767,12805990470.0,222117000000.0,45339.58512,,,27617445822.5769,2.92600011825562,9.83731977348489
ARE,United Arab Emirates,Middle East & North Africa,High income,2007,64.41405537,72.3840975,14186521443.0,257916000000.0,43918.38017,,,77238765358.1158,2.85999989509583,3.1843901736724
ARE,United Arab Emirates,Middle East & North Africa,High income,2008,69.64565532,78.8678887,5062972005.0,315475000000.0,45140.76908,,12.25042024,31694454694.0486,2.72099995613098,3.19183627610384
ARE,United Arab Emirates,Middle East & North Africa,High income,2009,73.8086265,79.65331786,1134288135.0,253547000000.0,31722.58876,,1.561813174,26104201597.7902,2.66799998283386,-5.2429219066759
ARE,United Arab Emirates,Middle East & North Africa,High income,2010,61.63508943,82.24238564,8796769641.0,289787000000.0,34165.91331,,0.877983288,32785291883.4009,2.46399998664856,1.60285004831249
ARE,United Arab Emirates,Middle East & North Africa,High income,2011,61.58937762,90.07656425,7152095826.0,350666000000.0,40893.02336,,0.877346596,37269318422.5758,2.28399991989136,6.92850859456968
ARE,United Arab Emirates,Middle East & North Africa,High income,2012,62.33550724,97.63496338,9566651351.0,384610000000.0,44386.78608,,0.6622689,47035150430.9523,2.1710000038147,4.77662573667088
ARE,United Arab Emirates,Middle East & North Africa,High income,2013,63.09289637,98.00758609,9764914527.0,400219000000.0,45729.60768,,1.101118364,68202650660.2746,2.03200006484985,5.05555965425988
ARE,United Arab Emirates,Middle East & North Africa,High income,2014,67.10571312,96.92379674,11071537020.0,414105000000.0,46865.9646,,2.346268657,78424381665.0826,1.90199995040894,4.16569184256178
ARE,United Arab Emirates,Middle East & North Africa,High income,2015,71.91304863,97.56318807,8550901847.0,370275000000.0,41525.1389,,4.069966084,93929134196.4176,1.76300001144409,6.78677287945216
ARE,United Arab Emirates,Middle East & North Africa,High income,2016,73.23996667,97.66312109,9604773000.0,369255000000.0,41054.53957,,1.617488089,85390832746.3078,1.63999998569489,5.56149075496799
ARE,United Arab Emirates,Middle East & North Africa,High income,2017,74.46103279,98.34239221,10354223000.0,390517000000.0,43063.96748,,1.966825578,95377648625.516,2.46000003814697,0.735068713165646
ARE,United Arab Emirates,Middle East & North Africa,High income,2018,65.92579627,91.99477687,10385286000.0,427049000000.0,46722.26872,,3.068633793,99503335478.7452,2.24000000953674,1.31391388141118
ARE,United Arab Emirates,Middle East & North Africa,High income,2019,70.71939617,96.66416875,17874659401.0,417990000000.0,45376.17084,,-1.931081148,108359358451.761,2.32999992370605,1.10834813893099
ARE,United Arab Emirates,Middle East & North Africa,High income,2020,70.64530074,95.92659858,19884468665.0,349473000000.0,37629.17417,,-2.079403179,106701571777.291,4.28999996185303,-4.95705243652739
ARE,United Arab Emirates,Middle East & North Africa,High income,2021,,,20667120490.0,415022000000.0,44315.55418,,,131116705892.304,3.10999989509583,3.91629608037678
ARG,Argentina,Latin America & Caribbean,Upper middle income,2000,11.63606955,10.98637523,10418314339.0,284204000000.0,7666.517834,14.3684377,,25152117244.4134,15.0,-0.78899893905691
ARG,Argentina,Latin America & Caribbean,Upper middle income,2001,10.27324737,11.57900808,2166136830.0,268697000000.0,7168.975872,14.21407282,,14555552759.6102,17.3199996948242,-4.40883968258557
ARG,Argentina,Latin America & Caribbean,Upper middle income,2002,13.37012736,28.382597,2148910000.0,97724004252.0,2579.488769,21.34317688,,10492424818.7375,19.5900001525879,-10.8944848285903
ARG,Argentina,Latin America & Caribbean,Upper middle income,2003,14.7138051,25.93094293,1652010000.0,127587000000.0,3333.152904,21.73453301,,14157284136.3645,15.3599996566772,8.83704079576924
ARG,Argentina,Latin America & Caribbean,Upper middle income,2004,16.84502668,23.84761942,4124710000.0,164658000000.0,4258.160261,13.78283487,,19659591803.9788,13.5200004577637,9.02957330068152
ARG,Argentina,Latin America & Caribbean,Upper middle income,2005,17.30539424,23.24587673,5265250000.0,198737000000.0,5086.627761,13.70860973,,28081718501.5579,11.5100002288818,8.85165992013437
ARG,Argentina,Latin America & Caribbean,Upper middle income,2006,17.40678527,23.0266946,5537347786.0,232557000000.0,5890.978002,21.41722954,,32022297112.9806,10.0799999237061,8.04715150043027
ARG,Argentina,Latin America & Caribbean,Upper middle income,2007,18.28242031,22.66275031,6473157762.0,287531000000.0,7210.595548,22.23144417,,46149456855.7802,8.47000026702881,9.00765087504757
ARG,Argentina,Latin America & Caribbean,Upper middle income,2008,18.341773,22.06090038,9725553130.0,361558000000.0,8977.506851,21.1268024,,46385380206.9801,7.84000015258789,4.05723310346406
ARG,Argentina,Latin America & Caribbean,Upper middle income,2009,14.49614185,19.56098506,4017158925.0,332976000000.0,8184.389889,18.3213663,,48006988635.3253,8.64999961853027,-5.91852507634947
ARG,Argentina,Latin America & Caribbean,Upper middle income,2010,16.03718986,18.93382341,11332718626.0,423627000000.0,10385.96443,17.33185579,,52207549724.0928,7.71000003814697,10.1253981561002
ARG,Argentina,Latin America & Caribbean,Upper middle income,2011,16.75694585,18.44920915,10839930945.0,530163000000.0,12848.8642,17.33321556,,46265800525.8807,7.17999982833862,6.00395169280579
ARG,Argentina,Latin America & Caribbean,Upper middle income,2012,14.28868291,16.23785946,15323933917.0,545982000000.0,13082.66433,16.20994513,,43223270863.843,7.21999979019165,-1.0264204544321
ARG,Argentina,Latin America & Caribbean,Upper middle income,2013,14.71675561,14.61717339,9821661858.0,552025000000.0,13080.25473,15.19446637,,30533919650.6264,7.09999990463257,2.40532378079436
ARG,Argentina,Latin America & Caribbean,Upper middle income,2014,14.00131506,14.40547859,5065335542.0,526320000000.0,12334.79825,15.90902761,,31410813269.5239,7.26999998092651,-2.51261532081394
ARG,Argentina,Latin America & Caribbean,Upper middle income,2015,11.78057404,10.70565205,11758994011.0,594749000000.0,13789.06042,14.3058273,,25520565580.4894,7.52400016784668,2.73115982828944
ARG,Argentina,Latin America & Caribbean,Upper middle income,2016,13.56679268,12.52709517,3260164342.0,557531000000.0,12790.24247,14.62225531,,38414518491.6132,8.10900020599365,-2.08032784377811
ARG,Argentina,Latin America & Caribbean,Upper middle income,2017,13.96931778,11.32028336,11516861462.0,643629000000.0,14613.04182,13.06884855,,55314409205.2189,8.35000038146973,2.81850297775918
ARG,Argentina,Latin America & Caribbean,Upper middle income,2018,16.32585021,14.43668575,11716769819.0,524820000000.0,11795.15939,11.39391548,,66221501691.4418,9.22000026702881,-2.61739646282038
ARG,Argentina,Latin America & Caribbean,Upper middle income,2019,14.70573667,17.92487838,6649187838.0,447755000000.0,9963.672506,13.69079548,,44880566052.3703,9.84000015258789,-2.00086100285785
ARG,Argentina,Latin America & Caribbean,Upper middle income,2020,13.60892749,16.6108724,4722648813.0,385540000000.0,8496.424142,17.01957202,,39403734630.1228,11.460000038147,-9.94323513446069
ARG,Argentina,Latin America & Caribbean,Upper middle income,2021,14.9452529,18.03422899,6782348887.0,487227000000.0,10636.1202,21.5520291,,39653498610.7828,8.73999977111816,10.3982494646904
ARM,Armenia,Europe & Central Asia,Upper middle income,2000,50.07191142,22.16141881,104188500.0,1911563669.0,603.2980252,-0.92701688,-0.790883769,314200332.802207,11.0550003051758,5.90000000312092
ARM,Armenia,Europe & Central Asia,Upper middle income,2001,45.718412,24.1458544,69868500.0,2118467913.0,676.1500113,5.411983631,3.145904647,329632780.091138,10.9329996109009,9.59999999927597
ARM,Armenia,Europe & Central Asia,Upper middle income,2002,46.15239348,27.83210837,110725325.6,2376335048.0,765.3161777,10.24540583,1.060049293,430974325.401014,10.8100004196167,13.1999999979356
ARM,Armenia,Europe & Central Asia,Upper middle income,2003,49.56836971,30.48299789,122852992.7,2807061009.0,910.1712617,16.34181182,4.721553366,501977062.059943,10.625,14.0000000015501
ARM,Armenia,Europe & Central Asia,Upper middle income,2004,44.87989017,28.19074382,247140608.5,3576615240.0,1166.638204,19.7148351,6.961261359,547758869.582332,10.3470001220703,10.4999999988202
ARM,Armenia,Europe & Central Asia,Upper middle income,2005,42.82654063,27.31319795,292073220.2,4900469950.0,1608.163552,24.30731709,0.638928002,669480407.701409,10.2180004119873,13.8999999991133
ARM,Armenia,Europe & Central Asia,Upper middle income,2006,38.88415655,22.14598144,466531991.9,6384451606.0,2109.526231,28.54483369,2.892356625,1071917964.48804,10.0010004043579,13.1999999994661
ARM,Armenia,Europe & Central Asia,Upper middle income,2007,38.7856901,18.18935698,667671562.1,9206301700.0,3064.280106,28.60069226,4.407360896,1659090453.02799,9.8100004196167,13.7000000015467
ARM,Armenia,Europe & Central Asia,Upper middle income,2008,40.27659839,14.26572957,943733059.5,11662040714.0,3908.94906,27.90492035,8.949953354,1406800823.43428,9.99699974060059,6.90000000042959
ARM,Armenia,Europe & Central Asia,Upper middle income,2009,42.603335,14.67090075,760040745.9,8647936748.0,2917.366129,14.04755692,3.406766827,2003623407.8546,9.89400005340576,-14.1000000006998
ARM,Armenia,Europe & Central Asia,Upper middle income,2010,44.89456066,19.74841532,529321391.6,9260284938.0,3143.029202,13.20076363,8.176361385,1865824296.86233,10.5419998168945,2.2000000002151
ARM,Armenia,Europe & Central Asia,Upper middle income,2011,46.9123854,22.52318826,653219756.5,10142111334.0,3462.681611,11.09572312,7.650008079,1932471998.58389,10.9169998168945,4.69999999867412
ARM,Armenia,Europe & Central Asia,Upper middle income,2012,48.39986448,27.56181148,496636701.1,10619320049.0,3643.715183,14.0967332,2.558020078,1799374398.90816,11.2980003356934,7.20000000096486
ARM,Armenia,Europe & Central Asia,Upper middle income,2013,49.20156302,28.35348514,346092394.4,11121465767.0,3833.157532,14.83671889,5.789667785,2251610255.35403,11.5310001373291,3.3
ARM,Armenia,Europe & Central Asia,Upper middle income,2014,47.21848531,28.56038166,406578406.7,11609512940.0,4017.229808,13.28125739,2.981308689,1489443370.96659,11.8620004653931,3.60000000058993
ARM,Armenia,Europe & Central Asia,Upper middle income,2015,41.95668313,29.72539121,184127986.3,10553337673.0,3666.141876,18.45377735,3.731691193,1775293493.7543,12.1770000457764,3.19999999896625
ARM,Armenia,Europe & Central Asia,Upper middle income,2016,42.3336876,33.74427986,333823945.5,10546135160.0,3679.951972,17.8749659,-1.403607559,2204113991.25512,12.4259996414185,0.199999999825991
ARM,Armenia,Europe & Central Asia,Upper middle income,2017,48.98633088,38.21604566,252747990.7,11527458566.0,4041.995021,16.93033984,0.969553269,2314113951.27386,12.9440002441406,7.50000000164144
ARM,Armenia,Europe & Central Asia,Upper middle income,2018,53.08021299,39.39289403,266855048.8,12457941907.0,4391.923697,15.36204201,2.52023382,2259321868.53197,13.210000038147,5.19999999965324
ARM,Armenia,Europe & Central Asia,Upper middle income,2019,54.76335277,41.35080136,100287214.4,13619291361.0,4828.505178,9.958147936,1.443446608,2849645182.4783,12.1999998092651,7.59999999853918
ARM,Armenia,Europe & Central Asia,Upper middle income,2020,39.72382062,29.76498692,58582750.12,12641697523.0,4505.867364,15.92485667,1.211435778,2615530571.20173,12.1800003051758,-7.19999999999999
ARM,Armenia,Europe & Central Asia,Upper middle income,2021,43.83078385,35.33597954,366445214.8,13861409969.0,4966.513471,16.47246795,7.184836294,3229848044.69344,12.7290000915527,5.69999999999997
ASM,American Samoa,East Asia & Pacific,Upper middle income,2000,,,,,,,,,,
ASM,American Samoa,East Asia & Pacific,Upper middle income,2001,,,,,,,,,,
ASM,American Samoa,East Asia & Pacific,Upper middle income,2002,109.765625,101.171875,,512000000.0,8800.72881,,,,,
ASM,American Samoa,East Asia & Pacific,Upper middle income,2003,109.5419847,97.90076336,,524000000.0,9043.682367,,,,,0.965517241379317
ASM,American Samoa,East Asia & Pacific,Upper middle income,2004,111.9842829,90.37328094,,509000000.0,8832.818519,,,,,0.409836065573771
ASM,American Samoa,East Asia & Pacific,Upper middle income,2005,123.6,99.6,,500000000.0,8733.014287,,,,,-0.408163265306129
ASM,American Samoa,East Asia & Pacific,Upper middle income,2006,129.4117647,100.4056795,,493000000.0,8673.927195,,,,,-4.09836065573771
ASM,American Samoa,East Asia & Pacific,Upper middle income,2007,120.6563707,97.49034749,,518000000.0,9187.166344,,,,,1.85185185185186
ASM,American Samoa,East Asia & Pacific,Upper middle income,2008,135.3571429,114.4642857,,560000000.0,10019.50225,,,,,-2.65734265734265
ASM,American Samoa,East Asia & Pacific,Upper middle income,2009,82.81481481,78.51851852,,675000000.0,12191.59773,,,,,-4.16666666666666
ASM,American Samoa,East Asia & Pacific,Upper middle income,2010,94.41535777,63.52530541,,573000000.0,10446.86321,,,,,0.299850074962521
ASM,American Samoa,East Asia & Pacific,Upper middle income,2011,98.77192982,58.77192982,,570000000.0,10495.30473,,,,,0.0
ASM,American Samoa,East Asia & Pacific,Upper middle income,2012,100.9375,75.46875,,640000000.0,11920.06109,,,,,-4.33482810164425
ASM,American Samoa,East Asia & Pacific,Upper middle income,2013,102.0376176,71.78683386,,638000000.0,12038.87159,,,,,-2.5
ASM,American Samoa,East Asia & Pacific,Upper middle income,2014,108.0870918,66.718507,,643000000.0,12313.99736,,,,,1.76282051282051
ASM,American Samoa,East Asia & Pacific,Upper middle income,2015,98.81129272,63.59583952,,673000000.0,13101.54182,,,,,3.14960629921259
ASM,American Samoa,East Asia & Pacific,Upper middle income,2016,95.23099851,63.93442623,,671000000.0,13300.82461,,,,,-1.67938931297709
ASM,American Samoa,East Asia & Pacific,Upper middle income,2017,102.2875817,59.1503268,,612000000.0,12372.88478,,,,,-6.98757763975155
ASM,American Samoa,East Asia & Pacific,Upper middle income,2018,103.599374,68.23161189,,639000000.0,13195.9359,,,,,2.6711185308848
ASM,American Samoa,East Asia & Pacific,Upper middle income,2019,94.89953632,61.66924266,,647000000.0,13672.57666,,,,,-0.487804878048777
ASM,American Samoa,East Asia & Pacific,Upper middle income,2020,96.50837989,59.4972067,,716000000.0,15501.52634,,,,,5.06535947712419
ASM,American Samoa,East Asia & Pacific,Upper middle income,2021,102.1156559,47.10860367,,709000000.0,15743.31076,,,,,-1.86625194401245
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,2000,74.76694156,98.60164934,43115925.93,826370370.4,11010.19746,20.44778594,0.771779797,63558884.5284907,,6.20343125361191
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,2001,75.34354324,97.09434137,98452222.22,800481481.5,10502.93881,13.35441632,1.402796636,79718831.0402204,,-4.54800347258279
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,2002,72.21113046,91.6942192,65865064.81,814381481.5,10549.66619,11.98289509,2.407658013,87648341.4624844,,1.02744196976423
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,2003,77.39580585,94.27964727,166321143.7,856396296.3,10968.89268,11.89158628,1.993530552,113767366.731074,,6.07654368848398
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,2004,79.83022386,101.3260741,80366585.19,919729629.6,11650.84848,13.18755311,2.030077579,120139161.912642,,5.7670286118037
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,2005,82.72266474,93.02679218,220963374.1,1022962963.0,12808.01015,10.22039537,2.098751967,127320746.176333,,6.47383131641992
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,2006,87.6254523,82.64095288,358820163.7,1157662963.0,14310.68623,11.03711142,1.787785374,142632588.752235,,12.7081485327737
